# warm_hash 14674142271753866389
# repetition_hashes 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389
929 640 50.8244247
930 795 47.73703
931 87 30.7563915
932 333 32.0233955
933 497 26.8883247
934 80 0
935 205 0
936 724 46.7302551
937 541 52.101017
938 19 0
939 282 0
940 23 42.3358688
941 45 0
942 8 0
943 638 44.3429337
944 966 0
945 942 49.5986252
946 22 33.226963
947 733 53.7054901
948 658 36.1505814
949 164 0
950 1098 45.8705101
951 40 0
952 1120 31.0360699
953 945 54.2190933
954 499 44.0865288
955 911 0
956 307 43.0524826
957 192 0
958 609 31.1438599
959 974 26.686573
960 906 0
961 291 0
962 54 0
963 382 0
964 318 30.6860275
965 978 56.6202354
966 393 42.6420326
967 1034 0
968 847 0
969 18 0
970 528 0
971 19 0
972 47 50.0382652
973 19 0
974 739 0
975 607 44.2583046
976 153 0
977 224 0
978 987 34.7969894
979 807 39.1494598
980 283 41.1845856
981 220 0
982 829 42.5776596
983 717 0
984 353 0
985 985 0
986 888 0
987 40 0
988 888 0
989 1083 0
990 968 0
991 19 0
992 1055 27.4495544
993 832 0
994 847 0
995 911 0
996 283 36.2333221
997 1159 37.5563889
998 1083 0
999 712 50.8079567
1000 95 0
1001 481 0
1002 502 34.6953125
1003 717 0
1004 788 0
1005 750 39.3136749
1006 31 0
1007 1150 43.6118813
1008 579 0
1009 945 54.2190933
1010 421 34.6156349
1011 140 60.8240929
1012 619 0
1013 414 0
1014 958 40.0606499
1015 0 49.7953186
1016 817 52.0345688
1017 1140 48.0720253
1018 1047 46.2266884
1019 574 29.7743835
1020 333 45.4559174
1021 343 45.754097
1022 161 0
1023 763 42.9245758
1024 889 56.5545921
1025 702 60.315258
1026 352 0
1027 220 0
1028 32 39.7243233
1029 2 0
1030 977 37.1506996
1031 1092 36.200264
1032 987 37.2120285
1033 853 0
1034 1059 37.7135773
1035 353 0
1036 396 45.9370956
1037 205 0
1038 462 31.7822952
1039 469 0
1040 974 33.8829651
1041 343 45.754097
1042 886 50.559124
1043 281 0
1044 958 60.6607056
1045 281 0
1046 644 0
1047 343 45.754097
1048 31 26.3029137
1049 429 58.9088478
1050 289 0
1051 763 45.3517303
1052 289 0
1053 434 47.4020767
1054 749 48.2421074
1055 32 39.7243233
1056 822 0
1057 1153 48.4890671
1058 462 0
1059 547 0
1060 353 0
1061 442 42.7963409
1062 763 42.9245758
1063 889 56.5545921
1064 22 19.1228409
1065 645 58.5096931
1066 1158 0
1067 0 49.7953186
1068 47 50.0382652
1069 19 0
1070 54 0
1071 127 0
1072 315 39.8452911
1073 333 45.4559174
1074 343 45.754097
1075 1129 40.4748116
1076 161 0
1077 782 0
1078 220 0
1079 32 39.7243233
1080 968 0
1081 19 0
1082 340 54.6548958
1083 997 39.212265
1084 737 46.0687447
1085 0 49.7953186
1086 65 0
1087 555 41.8929291
1088 905 51.0397301
1089 157 48.9365234
1090 1147 47.8111649
1091 2 0
1092 195 0
1093 129 0
1094 333 46.0697441
1095 665 44.3032188
1096 549 0
1097 2 0
1098 696 56.7349396
1099 822 0
1100 1124 43.6406021
1101 1176 41.1184311
1102 528 0
1103 824 0
1104 253 40.6338501
1105 449 0
1106 798 50.8739891
1107 1046 45.5507774
1108 655 47.3980103
1109 9 54.7313766
1110 367 49.1236801
1111 1168 0
1112 1112 54.634613
1113 702 42.7127151
1114 885 0
1115 528 0
1116 77 34.8826485
1117 750 33.7472687
1118 842 48.9650764
1119 807 39.1494598
1120 161 0
1121 129 33.4178848
